"model_name,accuracy,roc,auc_prc,f1,precision,sensitivity,recall,specificity"
"SVC,""[0.9130434782608695, 0.9130434782608695, 0.9130434782608695, 0.8695652173913043, 1.0, 0.8695652173913043, 0.782608695652174, 0.9565217391304348, 0.8695652173913043, 0.782608695652174, 0.9565217391304348, 0.8695652173913043, 0.7391304347826086, 0.9130434782608695, 0.6086956521739131, 0.9130434782608695, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8695652173913043, 0.9130434782608695, 0.7391304347826086, 0.8260869565217391, 0.9130434782608695, 0.9130434782608695, 0.8260869565217391, 0.8695652173913043, 0.8695652173913043, 0.8260869565217391, 0.8695652173913043, 0.9565217391304348, 0.9565217391304348, 0.8260869565217391, 0.7391304347826086, 0.9565217391304348, 0.9130434782608695, 1.0, 0.782608695652174, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.9565217391304348, 0.8695652173913043, 0.8695652173913043, 0.9130434782608695, 0.8695652173913043, 0.8260869565217391, 0.9130434782608695, 0.782608695652174, 0.9130434782608695, 0.9565217391304348, 0.782608695652174, 0.8695652173913043, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.9130434782608695, 0.9130434782608695, 0.8695652173913043, 0.9130434782608695, 0.9130434782608695, 0.9565217391304348, 0.8260869565217391, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.782608695652174, 0.8695652173913043, 0.9130434782608695, 0.9565217391304348, 0.8695652173913043, 0.8260869565217391, 0.9130434782608695, 1.0, 0.9130434782608695, 0.9565217391304348, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8695652173913043, 0.9130434782608695, 0.8695652173913043, 0.8260869565217391, 0.9130434782608695, 0.8695652173913043, 0.9565217391304348, 0.8260869565217391, 0.8260869565217391, 0.8695652173913043, 0.9565217391304348, 0.8695652173913043, 0.8260869565217391, 0.9130434782608695, 0.8260869565217391, 0.9565217391304348, 0.9565217391304348, 0.8695652173913043, 0.9130434782608695]"",""[0.9375, 0.9196428571428571, 0.8303571428571428, 0.8571428571428571, 1.0, 0.8482142857142857, 0.7232142857142857, 0.9464285714285714, 0.7857142857142858, 0.7946428571428571, 0.9375, 0.8928571428571429, 0.7232142857142857, 0.8928571428571428, 0.6071428571428571, 0.9375, 0.8303571428571429, 0.7946428571428571, 0.7857142857142857, 0.8839285714285714, 0.9732142857142857, 0.7232142857142857, 0.8035714285714286, 0.9196428571428571, 0.875, 0.7321428571428572, 0.7857142857142857, 0.8392857142857143, 0.8571428571428571, 0.7946428571428572, 1.0, 0.9732142857142857, 0.7321428571428572, 0.6607142857142857, 0.9375, 0.9107142857142857, 1.0, 0.7946428571428572, 0.7321428571428572, 0.8303571428571428, 0.8125, 0.7678571428571428, 0.8660714285714286, 0.9464285714285714, 0.7946428571428571, 0.8660714285714286, 0.9375, 0.8214285714285714, 0.8035714285714286, 0.9196428571428571, 0.7678571428571428, 0.9285714285714286, 0.9285714285714286, 0.7410714285714286, 0.8482142857142857, 0.8303571428571428, 0.9107142857142857, 0.7946428571428571, 0.875, 0.8482142857142857, 0.8303571428571428, 0.8839285714285714, 0.8839285714285714, 0.9375, 0.7678571428571428, 0.8214285714285714, 0.8392857142857143, 0.9017857142857143, 0.8214285714285714, 0.9285714285714286, 0.8571428571428571, 0.9553571428571428, 0.8928571428571429, 0.8839285714285714, 0.8928571428571429, 1.0, 0.875, 0.9375, 0.8392857142857143, 0.7321428571428572, 0.8125, 0.875, 0.9732142857142857, 0.9285714285714286, 0.8392857142857142, 0.8839285714285714, 0.8392857142857143, 0.9553571428571428, 0.6964285714285714, 0.8303571428571428, 0.8660714285714286, 0.9464285714285714, 0.7857142857142857, 0.7589285714285714, 0.9285714285714286, 0.8303571428571428, 0.9375, 0.9464285714285714, 0.8035714285714286, 0.9196428571428571]"",""[0.7545918367346939, 0.919642857142857, 0.8302521008403361, 0.6000927643784786, 0.9999999999999998, 0.8380102040816326, 0.5761395467277819, 0.8260204081632654, 0.6912698412698413, 0.5561024409763906, 0.7545918367346939, 0.715532879818594, 0.6713032581453635, 0.7065149136577707, 0.3809890622915833, 0.7545918367346939, 0.6521240664097807, 0.5647392290249433, 0.6000850340136055, 0.767687074829932, 0.9571428571428571, 0.49107142857142855, 0.5680072028811525, 0.919642857142857, 0.6962585034013605, 0.5147392290249433, 0.5618152524167561, 0.6375850340136053, 0.6884153661464585, 0.6267857142857143, 0.9999999999999998, 0.9571428571428571, 0.5556355875683606, 0.502234227024143, 0.7545918367346939, 0.9159663865546217, 0.9999999999999998, 0.6271908763505403, 0.6034819190834229, 0.5806122448979592, 0.6350340136054422, 0.751984126984127, 0.680952380952381, 0.8260204081632654, 0.7966791979949874, 0.7598439375750299, 0.9285714285714284, 0.7754578754578754, 0.6982142857142857, 0.919642857142857, 0.602531012404962, 0.9238095238095236, 0.9238095238095236, 0.6073934837092732, 0.7412698412698413, 0.6669172932330827, 0.7843537414965986, 0.6286324786324786, 0.8740601503759398, 0.8448393711551605, 0.7124999999999999, 0.7010204081632653, 0.6441043083900226, 0.7545918367346939, 0.5299319727891156, 0.6397435897435897, 0.6553571428571429, 0.7779434850863423, 0.6632452981192476, 0.7407029478458049, 0.6884153661464585, 0.9404761904761902, 0.715532879818594, 0.767687074829932, 0.715532879818594, 0.9999999999999998, 0.8516483516483515, 0.7545918367346939, 0.7293650793650794, 0.5147392290249433, 0.5716836734693878, 0.6761904761904762, 0.9571428571428571, 0.8010204081632653, 0.6710884353741497, 0.6441043083900226, 0.6822234156820622, 0.9404761904761902, 0.5022914428929466, 0.5996598639455782, 0.6091836734693878, 0.8260204081632654, 0.763188608776844, 0.49294217687074826, 0.7407029478458049, 0.7809523809523808, 0.9285714285714284, 0.8260204081632654, 0.6982142857142857, 0.7295918367346939]"",""[0.875, 0.8571428571428571, 0.8333333333333334, 0.8, 1.0, 0.7692307692307693, 0.6153846153846154, 0.9333333333333333, 0.7692307692307693, 0.7058823529411765, 0.9333333333333333, 0.8235294117647058, 0.625, 0.8571428571428571, 0.4, 0.875, 0.7142857142857143, 0.75, 0.75, 0.8, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.7142857142857143, 0.8, 0.8235294117647058, 0.75, 0.7692307692307693, 0.9333333333333333, 0.9230769230769231, 0.7142857142857143, 0.5, 0.9333333333333333, 0.8571428571428571, 1.0, 0.6666666666666666, 0.7142857142857143, 0.75, 0.7142857142857143, 0.6666666666666666, 0.7142857142857143, 0.9333333333333333, 0.7692307692307693, 0.8, 0.8571428571428571, 0.7272727272727273, 0.7142857142857143, 0.8571428571428571, 0.6153846153846154, 0.8333333333333334, 0.9230769230769231, 0.6666666666666666, 0.8, 0.7142857142857143, 0.75, 0.7142857142857143, 0.8333333333333334, 0.8333333333333334, 0.7692307692307693, 0.8571428571428571, 0.875, 0.9333333333333333, 0.7142857142857143, 0.7692307692307693, 0.7692307692307693, 0.8, 0.7058823529411765, 0.8235294117647058, 0.8571428571428571, 0.9230769230769231, 0.8235294117647058, 0.75, 0.875, 1.0, 0.8333333333333334, 0.9333333333333333, 0.75, 0.7142857142857143, 0.75, 0.7692307692307693, 0.8571428571428571, 0.8, 0.75, 0.875, 0.8, 0.9230769230769231, 0.7142857142857143, 0.75, 0.8, 0.9333333333333333, 0.7272727272727273, 0.75, 0.8571428571428571, 0.6666666666666666, 0.9230769230769231, 0.9333333333333333, 0.7692307692307693, 0.8571428571428571]"",""[0.7777777777777778, 0.8571428571428571, 1.0, 0.75, 1.0, 0.8333333333333334, 0.6666666666666666, 0.875, 0.8333333333333334, 0.6, 0.875, 0.7, 0.5555555555555556, 0.8571428571428571, 0.375, 0.7777777777777778, 0.7142857142857143, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.7142857142857143, 0.75, 0.7, 0.6666666666666666, 0.8333333333333334, 0.875, 1.0, 0.7142857142857143, 0.6, 0.875, 0.8571428571428571, 1.0, 0.625, 0.7142857142857143, 0.6666666666666666, 0.7142857142857143, 0.8, 0.7142857142857143, 0.875, 0.8333333333333334, 0.75, 0.8571428571428571, 1.0, 0.7142857142857143, 0.8571428571428571, 0.6666666666666666, 1.0, 1.0, 0.625, 0.75, 0.7142857142857143, 0.6666666666666666, 0.7142857142857143, 1.0, 1.0, 0.8333333333333334, 0.8571428571428571, 0.7777777777777778, 0.875, 0.7142857142857143, 0.8333333333333334, 0.8333333333333334, 0.75, 0.6, 0.7, 0.8571428571428571, 1.0, 0.7, 0.6666666666666666, 0.7777777777777778, 1.0, 1.0, 0.875, 0.6666666666666666, 0.7142857142857143, 0.6666666666666666, 0.8333333333333334, 0.8571428571428571, 0.75, 0.6666666666666666, 0.7777777777777778, 0.75, 1.0, 0.7142857142857143, 0.6666666666666666, 0.75, 0.875, 1.0, 0.6666666666666666, 0.8571428571428571, 0.8, 1.0, 0.875, 0.8333333333333334, 0.8571428571428571]"",[],""[1.0, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 1.0, 0.7142857142857143, 0.5714285714285714, 1.0, 0.7142857142857143, 0.8571428571428571, 1.0, 1.0, 0.7142857142857143, 0.8571428571428571, 0.42857142857142855, 1.0, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0, 0.8571428571428571, 0.7142857142857143, 0.42857142857142855, 1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714, 0.7142857142857143, 1.0, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 1.0, 1.0, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 1.0, 0.8571428571428571, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 0.5714285714285714, 0.8571428571428571, 0.8571428571428571, 0.5714285714285714, 0.8571428571428571, 1.0, 0.7142857142857143, 0.8571428571428571]"",""[np.float64(0.875), np.float64(0.9375), np.float64(1.0), np.float64(0.875), np.float64(1.0), np.float64(0.9375), np.float64(0.875), np.float64(0.9375), np.float64(0.9375), np.float64(0.75), np.float64(0.9375), np.float64(0.8125), np.float64(0.75), np.float64(0.9375), np.float64(0.6875), np.float64(0.875), np.float64(0.875), np.float64(0.8125), np.float64(0.8125), np.float64(0.875), np.float64(0.9375), np.float64(0.8125), np.float64(0.875), np.float64(0.9375), np.float64(0.9375), np.float64(0.875), np.float64(0.875), np.float64(0.8125), np.float64(0.8125), np.float64(0.9375), np.float64(0.9375), np.float64(1.0), np.float64(0.875), np.float64(0.875), np.float64(0.9375), np.float64(0.9375), np.float64(1.0), np.float64(0.8125), np.float64(0.875), np.float64(0.8125), np.float64(0.875), np.float64(0.9375), np.float64(0.875), np.float64(0.9375), np.float64(0.9375), np.float64(0.875), np.float64(0.9375), np.float64(1.0), np.float64(0.875), np.float64(0.9375), np.float64(0.875), np.float64(1.0), np.float64(1.0), np.float64(0.8125), np.float64(0.875), np.float64(0.875), np.float64(0.8125), np.float64(0.875), np.float64(1.0), np.float64(1.0), np.float64(0.9375), np.float64(0.9375), np.float64(0.875), np.float64(0.9375), np.float64(0.875), np.float64(0.9375), np.float64(0.9375), np.float64(0.875), np.float64(0.75), np.float64(0.8125), np.float64(0.9375), np.float64(1.0), np.float64(0.8125), np.float64(0.8125), np.float64(0.875), np.float64(1.0), np.float64(1.0), np.float64(0.9375), np.float64(0.8125), np.float64(0.875), np.float64(0.8125), np.float64(0.9375), np.float64(0.9375), np.float64(0.875), np.float64(0.8125), np.float64(0.875), np.float64(0.875), np.float64(1.0), np.float64(0.875), np.float64(0.8125), np.float64(0.875), np.float64(0.9375), np.float64(1.0), np.float64(0.8125), np.float64(0.9375), np.float64(0.9375), np.float64(1.0), np.float64(0.9375), np.float64(0.9375), np.float64(0.9375)]"""
